datetime,ward,bed_type,total_beds,staffed_beds,occupied_beds,closed_beds,hospital
1/1/2024,HDU,HDU,11,9,5,2,hos_93421f40
14/1/2024,HDU,HDU,11,9,5,2,hos_349f8e39
3/2/2024,HDU,HDU,11,9,5,2,hos_5d4a7c5b
7/2/2024,HDU,HDU,11,9,5,2,hos_349f8e39
11/2/2024,HDU,HDU,11,9,5,2,hos_53affa52
16/3/2024,HDU,HDU,11,9,5,2,hos_36449bcd
30/3/2024,HDU,HDU,11,9,5,2,hos_36449bcd
31/3/2024,HDU,HDU,11,9,5,2,hos_53affa52
7/4/2024,HDU,HDU,11,9,5,2,hos_36449bcd
20/4/2024,HDU,HDU,11,9,5,2,hos_349f8e39
9/6/2024,HDU,HDU,11,9,5,2,hos_5d4a7c5b
28/7/2024,HDU,HDU,11,9,5,2,hos_53affa52
3/8/2024,HDU,HDU,11,9,5,2,hos_53affa52
4/8/2024,HDU,HDU,11,9,5,2,hos_53affa52
11/8/2024,HDU,HDU,11,9,5,2,hos_349f8e39
18/8/2024,HDU,HDU,11,9,5,2,hos_349f8e39
1/9/2024,HDU,HDU,11,9,5,2,hos_5d4a7c5b
8/9/2024,HDU,HDU,11,9,5,2,hos_53affa52
15/9/2024,HDU,HDU,11,9,5,2,hos_349f8e39
21/9/2024,HDU,HDU,11,9,5,2,hos_36449bcd
28/9/2024,HDU,HDU,11,9,5,2,hos_349f8e39
9/11/2024,HDU,HDU,11,9,5,2,hos_5d4a7c5b
1/12/2024,HDU,HDU,11,9,5,2,hos_5d4a7c5b
7/12/2024,HDU,HDU,11,9,5,2,hos_53affa52
7/12/2024,HDU,HDU,11,9,5,2,hos_36449bcd
15/12/2024,HDU,HDU,11,9,5,2,hos_53affa52
25/12/2024,HDU,HDU,11,9,5,2,hos_5d4a7c5b
26/12/2024,HDU,HDU,11,9,5,2,hos_5d4a7c5b
26/12/2024,HDU,HDU,11,9,5,2,hos_36449bcd
29/12/2024,HDU,HDU,11,9,5,2,hos_93421f40
12/1/2025,HDU,HDU,11,9,5,2,hos_53affa52
19/1/2025,HDU,HDU,11,9,5,2,hos_53affa52
25/1/2025,HDU,HDU,11,9,5,2,hos_349f8e39
1/2/2025,HDU,HDU,11,9,5,2,hos_5d4a7c5b
1/2/2025,HDU,HDU,11,9,5,2,hos_36449bcd
15/2/2025,HDU,HDU,11,9,5,2,hos_53affa52
22/2/2025,HDU,HDU,11,9,5,2,hos_5d4a7c5b
9/3/2025,HDU,HDU,11,9,5,2,hos_36449bcd
15/3/2025,HDU,HDU,11,9,5,2,hos_349f8e39
16/3/2025,HDU,HDU,11,9,5,2,hos_53affa52
29/3/2025,HDU,HDU,11,9,5,2,hos_53affa52
29/3/2025,HDU,HDU,11,9,5,2,hos_5d4a7c5b
29/3/2025,HDU,HDU,11,9,5,2,hos_36449bcd
6/4/2025,HDU,HDU,11,9,5,2,hos_93421f40
26/4/2025,HDU,HDU,11,9,5,2,hos_53affa52
24/5/2025,HDU,HDU,11,9,5,2,hos_36449bcd
25/5/2025,HDU,HDU,11,9,5,2,hos_349f8e39
31/5/2025,HDU,HDU,11,9,5,2,hos_93421f40
1/6/2025,HDU,HDU,11,9,5,2,hos_349f8e39
7/6/2025,HDU,HDU,11,9,5,2,hos_53affa52
7/6/2025,HDU,HDU,11,9,5,2,hos_93421f40
8/6/2025,HDU,HDU,11,9,5,2,hos_349f8e39
22/6/2025,HDU,HDU,11,9,5,2,hos_53affa52
22/6/2025,HDU,HDU,11,9,5,2,hos_5d4a7c5b
12/7/2025,HDU,HDU,11,9,5,2,hos_36449bcd
13/7/2025,HDU,HDU,11,9,5,2,hos_53affa52
13/7/2025,HDU,HDU,11,9,5,2,hos_36449bcd
19/7/2025,HDU,HDU,11,9,5,2,hos_36449bcd
10/8/2025,HDU,HDU,11,9,5,2,hos_53affa52
10/8/2025,HDU,HDU,11,9,5,2,hos_5d4a7c5b
30/8/2025,HDU,HDU,11,9,5,2,hos_53affa52
28/9/2025,HDU,HDU,11,9,5,2,hos_5d4a7c5b
5/10/2025,HDU,HDU,11,9,5,2,hos_53affa52
12/10/2025,HDU,HDU,11,9,5,2,hos_36449bcd
2/11/2025,HDU,HDU,11,9,5,2,hos_5d4a7c5b
30/11/2025,HDU,HDU,11,9,5,2,hos_36449bcd
20/12/2025,HDU,HDU,11,9,5,2,hos_53affa52
20/12/2025,HDU,HDU,11,9,5,2,hos_36449bcd
21/12/2025,HDU,HDU,11,9,5,2,hos_36449bcd
26/12/2025,HDU,HDU,11,9,5,2,hos_349f8e39
27/12/2025,HDU,HDU,11,9,5,2,hos_93421f40
1/1/2024,HDU,HDU,8,6,5,2,hos_09ac214b
13/1/2024,HDU,HDU,8,6,5,2,hos_46e9fb57
14/1/2024,HDU,HDU,8,6,5,2,hos_46e9fb57
24/3/2024,HDU,HDU,8,6,5,2,hos_09ac214b
5/4/2024,HDU,HDU,8,6,5,2,hos_629cf67a
28/4/2024,HDU,HDU,8,6,5,2,hos_5b1defd9
4/5/2024,HDU,HDU,8,6,5,2,hos_46e9fb57
8/5/2024,HDU,HDU,8,6,5,2,hos_629cf67a
11/5/2024,HDU,HDU,8,6,5,2,hos_5b1defd9
19/5/2024,HDU,HDU,8,6,5,2,hos_46e9fb57
19/5/2024,HDU,HDU,8,6,5,2,hos_5b1defd9
21/5/2024,HDU,HDU,8,6,5,2,hos_5b1defd9
31/5/2024,HDU,HDU,8,6,5,2,hos_5b1defd9
9/6/2024,HDU,HDU,8,6,5,2,hos_46e9fb57
9/6/2024,HDU,HDU,8,6,5,2,hos_629cf67a
15/6/2024,HDU,HDU,8,6,5,2,hos_629cf67a
17/6/2024,HDU,HDU,8,6,5,2,hos_46e9fb57
17/6/2024,HDU,HDU,8,6,5,2,hos_629cf67a
27/6/2024,HDU,HDU,8,6,5,2,hos_5b1defd9
7/8/2024,HDU,HDU,8,6,5,2,hos_629cf67a
17/8/2024,HDU,HDU,8,6,5,2,hos_09ac214b
18/8/2024,HDU,HDU,8,6,5,2,hos_629cf67a
29/9/2024,HDU,HDU,8,6,5,2,hos_46e9fb57
6/10/2024,HDU,HDU,8,6,5,2,hos_09ac214b
10/10/2024,HDU,HDU,8,6,5,2,hos_5b1defd9
12/10/2024,HDU,HDU,8,6,5,2,hos_09ac214b
14/10/2024,HDU,HDU,8,6,5,2,hos_46e9fb57
18/10/2024,HDU,HDU,8,6,5,2,hos_629cf67a
16/11/2024,HDU,HDU,8,6,5,2,hos_5b1defd9
5/12/2024,HDU,HDU,8,6,5,2,hos_09ac214b
8/12/2024,HDU,HDU,8,6,5,2,hos_629cf67a
8/1/2025,HDU,HDU,8,6,5,2,hos_629cf67a
12/1/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
13/1/2025,HDU,HDU,8,6,5,2,hos_09ac214b
8/2/2025,HDU,HDU,8,6,5,2,hos_629cf67a
8/2/2025,HDU,HDU,8,6,5,2,hos_09ac214b
16/2/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
11/3/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
11/3/2025,HDU,HDU,8,6,5,2,hos_09ac214b
19/4/2025,HDU,HDU,8,6,5,2,hos_629cf67a
16/5/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
17/5/2025,HDU,HDU,8,6,5,2,hos_629cf67a
1/6/2025,HDU,HDU,8,6,5,2,hos_629cf67a
13/6/2025,HDU,HDU,8,6,5,2,hos_629cf67a
21/6/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
28/6/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
6/7/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
20/7/2025,HDU,HDU,8,6,5,2,hos_629cf67a
26/7/2025,HDU,HDU,8,6,5,2,hos_629cf67a
2/8/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
3/8/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
20/8/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
23/8/2025,HDU,HDU,8,6,5,2,hos_629cf67a
2/9/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
5/9/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
7/9/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
10/9/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
23/9/2025,HDU,HDU,8,6,5,2,hos_629cf67a
28/9/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
30/9/2025,HDU,HDU,8,6,5,2,hos_629cf67a
1/10/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
3/10/2025,HDU,HDU,8,6,5,2,hos_629cf67a
8/10/2025,HDU,HDU,8,6,5,2,hos_09ac214b
10/10/2025,HDU,HDU,8,6,5,2,hos_09ac214b
11/10/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
19/10/2025,HDU,HDU,8,6,5,2,hos_09ac214b
19/10/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
25/10/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
25/10/2025,HDU,HDU,8,6,5,2,hos_629cf67a
4/11/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
30/11/2025,HDU,HDU,8,6,5,2,hos_46e9fb57
30/11/2025,HDU,HDU,8,6,5,2,hos_629cf67a
6/12/2025,HDU,HDU,8,6,5,2,hos_629cf67a
13/12/2025,HDU,HDU,8,6,5,2,hos_09ac214b
14/12/2025,HDU,HDU,8,6,5,2,hos_5b1defd9
31/12/2025,HDU,HDU,8,6,5,2,hos_09ac214b
1/1/2024,HDU,HDU,7,6,5,1,hos_b3d29344
1/1/2024,HDU,HDU,7,6,5,1,hos_4ccff248
6/1/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
7/1/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
9/1/2024,HDU,HDU,7,6,5,1,hos_b3d29344
12/1/2024,HDU,HDU,7,6,5,1,hos_75dc3992
12/1/2024,HDU,HDU,7,6,5,1,hos_68637bd5
15/1/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
17/1/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
20/1/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
20/1/2024,HDU,HDU,7,6,5,1,hos_68637bd5
27/1/2024,HDU,HDU,7,6,5,1,hos_68637bd5
28/1/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
2/2/2024,HDU,HDU,7,6,5,1,hos_4ccff248
4/2/2024,HDU,HDU,7,6,5,1,hos_68637bd5
5/2/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
9/2/2024,HDU,HDU,7,6,5,1,hos_68637bd5
10/2/2024,HDU,HDU,7,6,5,1,hos_68637bd5
11/2/2024,HDU,HDU,7,6,5,1,hos_4ccff248
12/2/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
14/2/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
17/2/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
25/2/2024,HDU,HDU,7,6,5,1,hos_4ccff248
28/2/2024,HDU,HDU,7,6,5,1,hos_b3d29344
2/3/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
2/3/2024,HDU,HDU,7,6,5,1,hos_4ccff248
7/3/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
9/3/2024,HDU,HDU,7,6,5,1,hos_4ccff248
11/3/2024,HDU,HDU,7,6,5,1,hos_75dc3992
17/3/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
24/3/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
26/3/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
26/3/2024,HDU,HDU,7,6,5,1,hos_68637bd5
31/3/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
2/4/2024,HDU,HDU,7,6,5,1,hos_4ccff248
3/4/2024,HDU,HDU,7,6,5,1,hos_75dc3992
6/4/2024,HDU,HDU,7,6,5,1,hos_68637bd5
7/4/2024,HDU,HDU,7,6,5,1,hos_4ccff248
13/4/2024,HDU,HDU,7,6,5,1,hos_4ccff248
18/4/2024,HDU,HDU,7,6,5,1,hos_75dc3992
18/4/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
20/4/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
20/4/2024,HDU,HDU,7,6,5,1,hos_4ccff248
21/4/2024,HDU,HDU,7,6,5,1,hos_b3d29344
21/4/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
27/4/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
4/5/2024,HDU,HDU,7,6,5,1,hos_b3d29344
12/5/2024,HDU,HDU,7,6,5,1,hos_75dc3992
13/5/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
13/5/2024,HDU,HDU,7,6,5,1,hos_4ccff248
14/5/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
16/5/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
16/5/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
18/5/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
18/5/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
19/5/2024,HDU,HDU,7,6,5,1,hos_b3d29344
23/5/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
24/5/2024,HDU,HDU,7,6,5,1,hos_68637bd5
25/5/2024,HDU,HDU,7,6,5,1,hos_b3d29344
26/5/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
26/5/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
27/5/2024,HDU,HDU,7,6,5,1,hos_b3d29344
28/5/2024,HDU,HDU,7,6,5,1,hos_68637bd5
30/5/2024,HDU,HDU,7,6,5,1,hos_4ccff248
6/6/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
9/6/2024,HDU,HDU,7,6,5,1,hos_4ccff248
14/6/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
15/6/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
16/6/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
26/6/2024,HDU,HDU,7,6,5,1,hos_75dc3992
29/6/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
7/7/2024,HDU,HDU,7,6,5,1,hos_4ccff248
9/7/2024,HDU,HDU,7,6,5,1,hos_b3d29344
16/7/2024,HDU,HDU,7,6,5,1,hos_4ccff248
27/7/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
31/7/2024,HDU,HDU,7,6,5,1,hos_4ccff248
2/8/2024,HDU,HDU,7,6,5,1,hos_4ccff248
10/8/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
10/8/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
11/8/2024,HDU,HDU,7,6,5,1,hos_4ccff248
17/8/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
17/8/2024,HDU,HDU,7,6,5,1,hos_75dc3992
17/8/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
18/8/2024,HDU,HDU,7,6,5,1,hos_68637bd5
20/8/2024,HDU,HDU,7,6,5,1,hos_4ccff248
22/8/2024,HDU,HDU,7,6,5,1,hos_4ccff248
1/9/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
1/9/2024,HDU,HDU,7,6,5,1,hos_4ccff248
4/9/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
7/9/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
7/9/2024,HDU,HDU,7,6,5,1,hos_68637bd5
27/9/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
27/9/2024,HDU,HDU,7,6,5,1,hos_75dc3992
2/10/2024,HDU,HDU,7,6,5,1,hos_75dc3992
5/10/2024,HDU,HDU,7,6,5,1,hos_68637bd5
6/10/2024,HDU,HDU,7,6,5,1,hos_75dc3992
8/10/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
12/10/2024,HDU,HDU,7,6,5,1,hos_68637bd5
14/10/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
15/10/2024,HDU,HDU,7,6,5,1,hos_68637bd5
18/10/2024,HDU,HDU,7,6,5,1,hos_68637bd5
20/10/2024,HDU,HDU,7,6,5,1,hos_4ccff248
25/10/2024,HDU,HDU,7,6,5,1,hos_4ccff248
9/11/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
9/11/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
10/11/2024,HDU,HDU,7,6,5,1,hos_4ccff248
16/11/2024,HDU,HDU,7,6,5,1,hos_b3d29344
16/11/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
18/11/2024,HDU,HDU,7,6,5,1,hos_75dc3992
19/11/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
24/11/2024,HDU,HDU,7,6,5,1,hos_b3d29344
25/11/2024,HDU,HDU,7,6,5,1,hos_68637bd5
1/12/2024,HDU,HDU,7,6,5,1,hos_68637bd5
4/12/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
5/12/2024,HDU,HDU,7,6,5,1,hos_b3d29344
10/12/2024,HDU,HDU,7,6,5,1,hos_4b7db80d
10/12/2024,HDU,HDU,7,6,5,1,hos_68637bd5
15/12/2024,HDU,HDU,7,6,5,1,hos_b3d29344
16/12/2024,HDU,HDU,7,6,5,1,hos_4ccff248
19/12/2024,HDU,HDU,7,6,5,1,hos_4ccff248
20/12/2024,HDU,HDU,7,6,5,1,hos_f0e9c434
20/12/2024,HDU,HDU,7,6,5,1,hos_75dc3992
25/12/2024,HDU,HDU,7,6,5,1,hos_a3d814fb
2/1/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
4/1/2025,HDU,HDU,7,6,5,1,hos_68637bd5
6/1/2025,HDU,HDU,7,6,5,1,hos_68637bd5
8/1/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
9/1/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
10/1/2025,HDU,HDU,7,6,5,1,hos_68637bd5
11/1/2025,HDU,HDU,7,6,5,1,hos_b3d29344
11/1/2025,HDU,HDU,7,6,5,1,hos_68637bd5
14/1/2025,HDU,HDU,7,6,5,1,hos_68637bd5
18/1/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
23/1/2025,HDU,HDU,7,6,5,1,hos_68637bd5
27/1/2025,HDU,HDU,7,6,5,1,hos_4ccff248
28/1/2025,HDU,HDU,7,6,5,1,hos_4ccff248
31/1/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
1/2/2025,HDU,HDU,7,6,5,1,hos_75dc3992
1/2/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
2/2/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
2/2/2025,HDU,HDU,7,6,5,1,hos_4ccff248
3/2/2025,HDU,HDU,7,6,5,1,hos_68637bd5
6/2/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
8/2/2025,HDU,HDU,7,6,5,1,hos_b3d29344
8/2/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
8/2/2025,HDU,HDU,7,6,5,1,hos_75dc3992
8/2/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
9/2/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
10/2/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
12/2/2025,HDU,HDU,7,6,5,1,hos_75dc3992
15/2/2025,HDU,HDU,7,6,5,1,hos_b3d29344
15/2/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
16/2/2025,HDU,HDU,7,6,5,1,hos_4ccff248
22/2/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
23/2/2025,HDU,HDU,7,6,5,1,hos_75dc3992
24/2/2025,HDU,HDU,7,6,5,1,hos_b3d29344
24/2/2025,HDU,HDU,7,6,5,1,hos_68637bd5
27/2/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
28/2/2025,HDU,HDU,7,6,5,1,hos_4ccff248
1/3/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
1/3/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
2/3/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
8/3/2025,HDU,HDU,7,6,5,1,hos_b3d29344
9/3/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
9/3/2025,HDU,HDU,7,6,5,1,hos_75dc3992
15/3/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
15/3/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
16/3/2025,HDU,HDU,7,6,5,1,hos_4ccff248
22/3/2025,HDU,HDU,7,6,5,1,hos_4ccff248
23/3/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
23/3/2025,HDU,HDU,7,6,5,1,hos_4ccff248
24/3/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
30/3/2025,HDU,HDU,7,6,5,1,hos_4ccff248
6/4/2025,HDU,HDU,7,6,5,1,hos_4ccff248
7/4/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
12/4/2025,HDU,HDU,7,6,5,1,hos_75dc3992
12/4/2025,HDU,HDU,7,6,5,1,hos_4ccff248
20/4/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
20/4/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
21/4/2025,HDU,HDU,7,6,5,1,hos_68637bd5
27/4/2025,HDU,HDU,7,6,5,1,hos_68637bd5
30/4/2025,HDU,HDU,7,6,5,1,hos_4ccff248
3/5/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
3/5/2025,HDU,HDU,7,6,5,1,hos_4ccff248
4/5/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
7/5/2025,HDU,HDU,7,6,5,1,hos_b3d29344
8/5/2025,HDU,HDU,7,6,5,1,hos_b3d29344
8/5/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
11/5/2025,HDU,HDU,7,6,5,1,hos_75dc3992
12/5/2025,HDU,HDU,7,6,5,1,hos_75dc3992
14/5/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
17/5/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
24/5/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
24/5/2025,HDU,HDU,7,6,5,1,hos_4ccff248
25/5/2025,HDU,HDU,7,6,5,1,hos_75dc3992
26/5/2025,HDU,HDU,7,6,5,1,hos_68637bd5
30/5/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
31/5/2025,HDU,HDU,7,6,5,1,hos_68637bd5
1/6/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
7/6/2025,HDU,HDU,7,6,5,1,hos_75dc3992
8/6/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
8/6/2025,HDU,HDU,7,6,5,1,hos_4ccff248
11/6/2025,HDU,HDU,7,6,5,1,hos_4ccff248
12/6/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
15/6/2025,HDU,HDU,7,6,5,1,hos_4ccff248
16/6/2025,HDU,HDU,7,6,5,1,hos_75dc3992
21/6/2025,HDU,HDU,7,6,5,1,hos_b3d29344
21/6/2025,HDU,HDU,7,6,5,1,hos_4ccff248
23/6/2025,HDU,HDU,7,6,5,1,hos_4ccff248
24/6/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
29/6/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
29/6/2025,HDU,HDU,7,6,5,1,hos_68637bd5
10/7/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
11/7/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
13/7/2025,HDU,HDU,7,6,5,1,hos_75dc3992
19/7/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
19/7/2025,HDU,HDU,7,6,5,1,hos_4ccff248
20/7/2025,HDU,HDU,7,6,5,1,hos_b3d29344
24/7/2025,HDU,HDU,7,6,5,1,hos_75dc3992
25/7/2025,HDU,HDU,7,6,5,1,hos_68637bd5
26/7/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
27/7/2025,HDU,HDU,7,6,5,1,hos_b3d29344
28/7/2025,HDU,HDU,7,6,5,1,hos_b3d29344
2/8/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
3/8/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
3/8/2025,HDU,HDU,7,6,5,1,hos_68637bd5
9/8/2025,HDU,HDU,7,6,5,1,hos_b3d29344
10/8/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
19/8/2025,HDU,HDU,7,6,5,1,hos_b3d29344
23/8/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
24/8/2025,HDU,HDU,7,6,5,1,hos_b3d29344
24/8/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
26/8/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
31/8/2025,HDU,HDU,7,6,5,1,hos_68637bd5
1/9/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
7/9/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
14/9/2025,HDU,HDU,7,6,5,1,hos_4ccff248
18/9/2025,HDU,HDU,7,6,5,1,hos_4ccff248
19/9/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
20/9/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
21/9/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
23/9/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
27/9/2025,HDU,HDU,7,6,5,1,hos_68637bd5
28/9/2025,HDU,HDU,7,6,5,1,hos_68637bd5
29/9/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
3/10/2025,HDU,HDU,7,6,5,1,hos_75dc3992
4/10/2025,HDU,HDU,7,6,5,1,hos_b3d29344
12/10/2025,HDU,HDU,7,6,5,1,hos_75dc3992
12/10/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
12/10/2025,HDU,HDU,7,6,5,1,hos_68637bd5
18/10/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
19/10/2025,HDU,HDU,7,6,5,1,hos_b3d29344
19/10/2025,HDU,HDU,7,6,5,1,hos_68637bd5
1/11/2025,HDU,HDU,7,6,5,1,hos_75dc3992
2/11/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
9/11/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
9/11/2025,HDU,HDU,7,6,5,1,hos_4ccff248
15/11/2025,HDU,HDU,7,6,5,1,hos_75dc3992
16/11/2025,HDU,HDU,7,6,5,1,hos_b3d29344
16/11/2025,HDU,HDU,7,6,5,1,hos_4ccff248
23/11/2025,HDU,HDU,7,6,5,1,hos_b3d29344
23/11/2025,HDU,HDU,7,6,5,1,hos_75dc3992
23/11/2025,HDU,HDU,7,6,5,1,hos_4ccff248
26/11/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
28/11/2025,HDU,HDU,7,6,5,1,hos_b3d29344
29/11/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
30/11/2025,HDU,HDU,7,6,5,1,hos_a3d814fb
30/11/2025,HDU,HDU,7,6,5,1,hos_68637bd5
6/12/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
7/12/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
14/12/2025,HDU,HDU,7,6,5,1,hos_4b7db80d
20/12/2025,HDU,HDU,7,6,5,1,hos_4ccff248
20/12/2025,HDU,HDU,7,6,5,1,hos_68637bd5
23/12/2025,HDU,HDU,7,6,5,1,hos_f0e9c434
23/12/2025,HDU,HDU,7,6,5,1,hos_75dc3992
28/12/2025,HDU,HDU,7,6,5,1,hos_75dc3992
1/1/2024,HDU,HDU,10,8,5,2,hos_dc61b3bf
7/1/2024,HDU,HDU,10,8,5,2,hos_aadbb299
14/1/2024,HDU,HDU,10,8,5,2,hos_dc61b3bf
20/1/2024,HDU,HDU,10,8,5,2,hos_aadbb299
27/1/2024,HDU,HDU,10,8,5,2,hos_aadbb299
28/1/2024,HDU,HDU,10,8,5,2,hos_0761b0f7
3/2/2024,HDU,HDU,10,8,5,2,hos_dc61b3bf
